PATH,ROW,LATITUDE,LONGITUDE
213,151,-45.4461,-109.533
213,152,-46.3255,-109.869
213,153,-47.2041,-110.213
213,154,-48.0818,-110.567
213,155,-48.9585,-110.931
213,156,-49.8343,-111.306
213,157,-50.709,-111.692
213,158,-51.5826,-112.09
213,159,-52.455,-112.501
213,160,-53.3262,-112.926
213,161,-54.1961,-113.367
213,162,-55.0646,-113.823
213,163,-55.9316,-114.297
213,164,-56.797,-114.79
213,165,-57.6607,-115.302
213,166,-58.5226,-115.837
213,167,-59.3825,-116.395
213,168,-60.2402,-116.979
213,169,-61.0957,-117.591
213,170,-61.9486,-118.233
213,171,-62.7989,-118.909
213,172,-63.6462,-119.62
213,173,-64.4902,-120.372
213,174,-65.3307,-121.167
213,175,-66.1673,-122.01
213,176,-66.9996,-122.906
213,177,-67.8271,-123.861
213,178,-68.6493,-124.882
213,179,-69.4655,-125.974
213,180,-70.275,-127.148
213,181,-71.0771,-128.413
213,182,-71.8707,-129.778
213,183,-72.6546,-131.259
213,184,-73.4276,-132.868
213,185,-74.188,-134.622
213,186,-74.934,-136.541
213,187,-75.6633,-138.646
213,188,-76.3733,-140.962
213,189,-77.0607,-143.516
213,190,-77.7219,-146.34
213,191,-78.3524,-149.464
213,192,-78.9469,-152.923
213,193,-79.4993,-156.749
213,194,-80.0027,-160.967
213,195,-80.4494,-165.596
213,196,-80.831,-170.633
213,197,-81.1391,-176.055
213,198,-81.3659,178.192
213,199,-81.5049,172.196
214,1,81.5049,-8.47516
214,2,81.3659,-14.4715
214,3,81.1391,-20.224
214,4,80.831,-25.6462
214,5,80.4494,-30.6837
214,6,80.0027,-35.312
214,7,79.4993,-39.5306
214,8,78.9469,-43.3561
214,9,78.3524,-46.8152
214,10,77.7219,-49.9397
214,11,77.0607,-52.763
214,12,76.3733,-55.3175
214,13,75.6633,-57.6335
214,14,74.934,-59.7386
214,15,74.188,-61.6575
214,16,73.4276,-63.4119
214,17,72.6546,-65.0208
214,18,71.8707,-66.501
214,19,71.0771,-67.8669
214,20,70.275,-69.1313
214,21,69.4655,-70.305
214,22,68.6493,-71.3979
214,23,67.8271,-72.4181
214,24,66.9996,-73.3731
214,25,66.1673,-74.2694
214,26,65.3307,-75.1125
214,27,64.4902,-75.9076
214,28,63.6462,-76.659
214,29,62.7989,-77.3707
214,30,61.9486,-78.046
214,31,61.0957,-78.6883
214,32,60.2402,-79.3001
214,33,59.3825,-79.8841
214,34,58.5226,-80.4424
214,35,57.6607,-80.977
214,36,56.797,-81.4898
214,37,55.9316,-81.9824
214,38,55.0646,-82.4563
214,39,54.1961,-82.9128
214,40,53.3262,-83.3531
214,41,52.455,-83.7784
214,42,51.5826,-84.1897
214,43,50.709,-84.5879
214,44,49.8343,-84.9739
214,45,48.9585,-85.3485
214,46,48.0818,-85.7124
214,47,47.2041,-86.0662
214,48,46.3255,-86.4106
214,49,45.4461,-86.7462
214,50,44.5658,-87.0734
214,51,43.6848,-87.3928
214,52,42.803,-87.7048
214,53,41.9206,-88.0098
214,54,41.0374,-88.3083
214,55,40.1536,-88.6006
214,56,39.2692,-88.887
214,57,38.3842,-89.1679
214,58,37.4986,-89.4436
214,59,36.6125,-89.7143
214,60,35.7258,-89.9803
214,61,34.8387,-90.2419
214,62,33.951,-90.4993
214,63,33.0629,-90.7527
214,64,32.1743,-91.0023
214,65,31.2853,-91.2484
214,66,30.3958,-91.491
214,67,29.506,-91.7305
214,68,28.6157,-91.9669
214,69,27.7251,-92.2004
214,70,26.8342,-92.4311
214,71,25.9429,-92.6593
214,72,25.0512,-92.885
214,73,24.1593,-93.1084
214,74,23.267,-93.3295
214,75,22.3744,-93.5486
214,76,21.4816,-93.7657
214,77,20.5885,-93.981
214,78,19.6951,-94.1945
214,79,18.8015,-94.4063
214,80,17.9077,-94.6166
214,81,17.0137,-94.8254
214,82,16.1194,-95.0329
214,83,15.225,-95.2391
214,84,14.3303,-95.444
214,85,13.4355,-95.6479
214,86,12.5405,-95.8507
214,87,11.6454,-96.0526
214,88,10.7502,-96.2536
214,89,9.85476,-96.4537
214,90,8.95925,-96.6532
214,91,8.06363,-96.852
214,92,7.16791,-97.0501
214,93,6.27211,-97.2478
214,94,5.37623,-97.445
214,95,4.48029,-97.6418
214,96,3.5843,-97.8383
214,97,2.68826,-98.0345
214,98,1.79219,-98.2305
214,99,0.896101,-98.4265
214,100,-0,-98.6223
214,101,-0.896101,-98.8181
214,102,-1.79219,-99.014
214,103,-2.68826,-99.2101
214,104,-3.5843,-99.4063
214,105,-4.48029,-99.6028
214,106,-5.37623,-99.7996
214,107,-6.27211,-99.9968
214,108,-7.16791,-100.194
214,109,-8.06363,-100.393
214,110,-8.95925,-100.591
214,111,-9.85476,-100.791
214,112,-10.7502,-100.991
214,113,-11.6454,-101.192
214,114,-12.5405,-101.394
214,115,-13.4355,-101.597
214,116,-14.3303,-101.801
214,117,-15.225,-102.006
214,118,-16.1194,-102.212
214,119,-17.0137,-102.419
214,120,-17.9077,-102.628
214,121,-18.8015,-102.838
214,122,-19.6951,-103.05
214,123,-20.5885,-103.264
214,124,-21.4816,-103.479
214,125,-22.3744,-103.696
214,126,-23.267,-103.915
214,127,-24.1593,-104.136
214,128,-25.0512,-104.36
214,129,-25.9429,-104.585
214,130,-26.8342,-104.813
214,131,-27.7251,-105.044
214,132,-28.6157,-105.278
214,133,-29.506,-105.514
214,134,-30.3958,-105.754
214,135,-31.2853,-105.996
214,136,-32.1743,-106.242
214,137,-33.0629,-106.492
214,138,-33.951,-106.745
214,139,-34.8387,-107.003
214,140,-35.7258,-107.264
214,141,-36.6125,-107.53
214,142,-37.4986,-107.801
214,143,-38.3842,-108.077
214,144,-39.2692,-108.358
214,145,-40.1536,-108.644
214,146,-41.0374,-108.936
214,147,-41.9206,-109.235
214,148,-42.803,-109.54
214,149,-43.6848,-109.852
214,150,-44.5658,-110.171
214,151,-45.4461,-110.498
214,152,-46.3255,-110.834
214,153,-47.2041,-111.178
214,154,-48.0818,-111.532
214,155,-48.9585,-111.896
214,156,-49.8343,-112.271
214,157,-50.709,-112.657
214,158,-51.5826,-113.055
214,159,-52.455,-113.466
214,160,-53.3262,-113.891
214,161,-54.1961,-114.332
214,162,-55.0646,-114.788
214,163,-55.9316,-115.262
214,164,-56.797,-115.755
214,165,-57.6607,-116.268
214,166,-58.5226,-116.802
214,167,-59.3825,-117.36
214,168,-60.2402,-117.944
214,169,-61.0957,-118.556
214,170,-61.9486,-119.199
214,171,-62.7989,-119.874
214,172,-63.6462,-120.586
214,173,-64.4902,-121.337
214,174,-65.3307,-122.132
214,175,-66.1673,-122.975
214,176,-66.9996,-123.871
214,177,-67.8271,-124.826
214,178,-68.6493,-125.847
214,179,-69.4655,-126.94
214,180,-70.275,-128.113
214,181,-71.0771,-129.378
214,182,-71.8707,-130.744
214,183,-72.6546,-132.224
214,184,-73.4276,-133.833
214,185,-74.188,-135.587
214,186,-74.934,-137.506
214,187,-75.6633,-139.611
214,188,-76.3733,-141.927
214,189,-77.0607,-144.482
214,190,-77.7219,-147.305
214,191,-78.3524,-150.429
214,192,-78.9469,-153.888
214,193,-79.4993,-157.714
214,194,-80.0027,-161.933
214,195,-80.4494,-166.561
214,196,-80.831,-171.598
214,197,-81.1391,-177.021
214,198,-81.3659,177.227
214,199,-81.5049,171.231
215,1,81.5049,-9.44031
215,2,81.3659,-15.4367
215,3,81.1391,-21.1891
215,4,80.831,-26.6113
215,5,80.4494,-31.6488
215,6,80.0027,-36.2771
215,7,79.4993,-40.4958
215,8,78.9469,-44.3213
215,9,78.3524,-47.7803
215,10,77.7219,-50.9049
215,11,77.0607,-53.7281
215,12,76.3733,-56.2826
215,13,75.6633,-58.5986
215,14,74.934,-60.7038
215,15,74.188,-62.6226
215,16,73.4276,-64.377
215,17,72.6546,-65.9859
215,18,71.8707,-67.4661
215,19,71.0771,-68.8321
215,20,70.275,-70.0964
215,21,69.4655,-71.2702
215,22,68.6493,-72.363
215,23,67.8271,-73.3832
215,24,66.9996,-74.3383
215,25,66.1673,-75.2345
215,26,65.3307,-76.0777
215,27,64.4902,-76.8728
215,28,63.6462,-77.6242
215,29,62.7989,-78.3358
215,30,61.9486,-79.0112
215,31,61.0957,-79.6534
215,32,60.2402,-80.2653
215,33,59.3825,-80.8492
215,34,58.5226,-81.4075
215,35,57.6607,-81.9422
215,36,56.797,-82.455
215,37,55.9316,-82.9475
215,38,55.0646,-83.4214
215,39,54.1961,-83.8779
215,40,53.3262,-84.3182
215,41,52.455,-84.7435
215,42,51.5826,-85.1548
215,43,50.709,-85.5531
215,44,49.8343,-85.9391
215,45,48.9585,-86.3136
215,46,48.0818,-86.6775
215,47,47.2041,-87.0313
215,48,46.3255,-87.3757
215,49,45.4461,-87.7113
215,50,44.5658,-88.0385
215,51,43.6848,-88.3579
215,52,42.803,-88.6699
215,53,41.9206,-88.975
215,54,41.0374,-89.2735
215,55,40.1536,-89.5657
215,56,39.2692,-89.8522
215,57,38.3842,-90.1331
215,58,37.4986,-90.4087
215,59,36.6125,-90.6794
215,60,35.7258,-90.9455
215,61,34.8387,-91.2071
215,62,33.951,-91.4644
215,63,33.0629,-91.7178
215,64,32.1743,-91.9675
215,65,31.2853,-92.2135
215,66,30.3958,-92.4562
215,67,29.506,-92.6956
215,68,28.6157,-92.932
215,69,27.7251,-93.1655
215,70,26.8342,-93.3963
215,71,25.9429,-93.6244
215,72,25.0512,-93.8501
215,73,24.1593,-94.0735
215,74,23.267,-94.2947
215,75,22.3744,-94.5138
215,76,21.4816,-94.7309
215,77,20.5885,-94.9461
215,78,19.6951,-95.1596
215,79,18.8015,-95.3715
215,80,17.9077,-95.5818
215,81,17.0137,-95.7906
215,82,16.1194,-95.9981
215,83,15.225,-96.2042
215,84,14.3303,-96.4092
215,85,13.4355,-96.6131
215,86,12.5405,-96.8159
215,87,11.6454,-97.0177
215,88,10.7502,-97.2187
215,89,9.85476,-97.4189
215,90,8.95925,-97.6183
215,91,8.06363,-97.8171
215,92,7.16791,-98.0153
215,93,6.27211,-98.2129
215,94,5.37623,-98.4101
215,95,4.48029,-98.6069
215,96,3.5843,-98.8034
215,97,2.68826,-98.9997
215,98,1.79219,-99.1957
215,99,0.896101,-99.3916
215,100,-0,-99.5874
215,101,-0.896101,-99.7833
215,102,-1.79219,-99.9792
215,103,-2.68826,-100.175
215,104,-3.5843,-100.371
215,105,-4.48029,-100.568
215,106,-5.37623,-100.765
215,107,-6.27211,-100.962
215,108,-7.16791,-101.16
215,109,-8.06363,-101.358
215,110,-8.95925,-101.557
215,111,-9.85476,-101.756
215,112,-10.7502,-101.956
215,113,-11.6454,-102.157
215,114,-12.5405,-102.359
215,115,-13.4355,-102.562
215,116,-14.3303,-102.766
215,117,-15.225,-102.971
215,118,-16.1194,-103.177
215,119,-17.0137,-103.384
215,120,-17.9077,-103.593
215,121,-18.8015,-103.803
215,122,-19.6951,-104.015
215,123,-20.5885,-104.229
215,124,-21.4816,-104.444
215,125,-22.3744,-104.661
215,126,-23.267,-104.88
215,127,-24.1593,-105.101
215,128,-25.0512,-105.325
215,129,-25.9429,-105.55
215,130,-26.8342,-105.779
215,131,-27.7251,-106.009
215,132,-28.6157,-106.243
215,133,-29.506,-106.479
215,134,-30.3958,-106.719
215,135,-31.2853,-106.961
215,136,-32.1743,-107.207
215,137,-33.0629,-107.457
215,138,-33.951,-107.71
215,139,-34.8387,-107.968
215,140,-35.7258,-108.229
215,141,-36.6125,-108.495
215,142,-37.4986,-108.766
215,143,-38.3842,-109.042
215,144,-39.2692,-109.323
215,145,-40.1536,-109.609
215,146,-41.0374,-109.901
215,147,-41.9206,-110.2
215,148,-42.803,-110.505
215,149,-43.6848,-110.817
215,150,-44.5658,-111.136
215,151,-45.4461,-111.464
215,152,-46.3255,-111.799
215,153,-47.2041,-112.144
215,154,-48.0818,-112.497
215,155,-48.9585,-112.861
215,156,-49.8343,-113.236
215,157,-50.709,-113.622
215,158,-51.5826,-114.02
215,159,-52.455,-114.431
215,160,-53.3262,-114.857
215,161,-54.1961,-115.297
215,162,-55.0646,-115.753
215,163,-55.9316,-116.227
215,164,-56.797,-116.72
215,165,-57.6607,-117.233
215,166,-58.5226,-117.767
215,167,-59.3825,-118.326
215,168,-60.2402,-118.91
215,169,-61.0957,-119.521
215,170,-61.9486,-120.164
215,171,-62.7989,-120.839
215,172,-63.6462,-121.551
215,173,-64.4902,-122.302
215,174,-65.3307,-123.097
215,175,-66.1673,-123.94
215,176,-66.9996,-124.837
215,177,-67.8271,-125.792
215,178,-68.6493,-126.812
215,179,-69.4655,-127.905
215,180,-70.275,-129.078
215,181,-71.0771,-130.343
215,182,-71.8707,-131.709
215,183,-72.6546,-133.189
215,184,-73.4276,-134.798
215,185,-74.188,-136.552
215,186,-74.934,-138.471
215,187,-75.6633,-140.576
215,188,-76.3733,-142.892
215,189,-77.0607,-145.447
215,190,-77.7219,-148.27
215,191,-78.3524,-151.395
215,192,-78.9469,-154.854
215,193,-79.4993,-158.679
215,194,-80.0027,-162.898
215,195,-80.4494,-167.526
215,196,-80.831,-172.564
215,197,-81.1391,-177.986
215,198,-81.3659,176.262
215,199,-81.5049,170.265
216,1,81.5049,-10.4055
216,2,81.3659,-16.4018
216,3,81.1391,-22.1543
216,4,80.831,-27.5765
216,5,80.4494,-32.614
216,6,80.0027,-37.2423
216,7,79.4993,-41.4609
216,8,78.9469,-45.2864
216,9,78.3524,-48.7455
216,10,77.7219,-51.87
216,11,77.0607,-54.6933
216,12,76.3733,-57.2478
216,13,75.6633,-59.5638
216,14,74.934,-61.6689
216,15,74.188,-63.5878
216,16,73.4276,-65.3421
216,17,72.6546,-66.9511
216,18,71.8707,-68.4313
216,19,71.0771,-69.7972
216,20,70.275,-71.0616
216,21,69.4655,-72.2353
216,22,68.6493,-73.3282
216,23,67.8271,-74.3484
216,24,66.9996,-75.3034
216,25,66.1673,-76.1997
216,26,65.3307,-77.0428
216,27,64.4902,-77.8379
216,28,63.6462,-78.5893
216,29,62.7989,-79.301
216,30,61.9486,-79.9763
216,31,61.0957,-80.6186
216,32,60.2402,-81.2304
216,33,59.3825,-81.8144
216,34,58.5226,-82.3727
216,35,57.6607,-82.9073
216,36,56.797,-83.4201
216,37,55.9316,-83.9127
216,38,55.0646,-84.3866
216,39,54.1961,-84.843
216,40,53.3262,-85.2834
216,41,52.455,-85.7087
216,42,51.5826,-86.12
216,43,50.709,-86.5182
216,44,49.8343,-86.9042
216,45,48.9585,-87.2788
216,46,48.0818,-87.6427
216,47,47.2041,-87.9965
216,48,46.3255,-88.3409
216,49,45.4461,-88.6764
216,50,44.5658,-89.0037
216,51,43.6848,-89.3231
216,52,42.803,-89.6351
216,53,41.9206,-89.9401
216,54,41.0374,-90.2386
216,55,40.1536,-90.5309
216,56,39.2692,-90.8173
216,57,38.3842,-91.0982
216,58,37.4986,-91.3739
216,59,36.6125,-91.6446
216,60,35.7258,-91.9106
216,61,34.8387,-92.1722
216,62,33.951,-92.4296
216,63,33.0629,-92.683
216,64,32.1743,-92.9326
216,65,31.2853,-93.1787
216,66,30.3958,-93.4213
216,67,29.506,-93.6608
216,68,28.6157,-93.8971
216,69,27.7251,-94.1306
216,70,26.8342,-94.3614
216,71,25.9429,-94.5896
216,72,25.0512,-94.8153
216,73,24.1593,-95.0386
216,74,23.267,-95.2598
216,75,22.3744,-95.4789
216,76,21.4816,-95.696
216,77,20.5885,-95.9113
216,78,19.6951,-96.1248
216,79,18.8015,-96.3366
216,80,17.9077,-96.5469
216,81,17.0137,-96.7557
216,82,16.1194,-96.9632
216,83,15.225,-97.1694
216,84,14.3303,-97.3743
216,85,13.4355,-97.5782
216,86,12.5405,-97.781
216,87,11.6454,-97.9829
216,88,10.7502,-98.1839
216,89,9.85476,-98.384
216,90,8.95925,-98.5835
216,91,8.06363,-98.7822
216,92,7.16791,-98.9804
216,93,6.27211,-99.1781
216,94,5.37623,-99.3753
216,95,4.48029,-99.5721
216,96,3.5843,-99.7686
216,97,2.68826,-99.9648
216,98,1.79219,-100.161
216,99,0.896101,-100.357
216,100,-0,-100.553
216,101,-0.896101,-100.748
216,102,-1.79219,-100.944
216,103,-2.68826,-101.14
216,104,-3.5843,-101.337
216,105,-4.48029,-101.533
216,106,-5.37623,-101.73
216,107,-6.27211,-101.927
216,108,-7.16791,-102.125
216,109,-8.06363,-102.323
216,110,-8.95925,-102.522
216,111,-9.85476,-102.721
216,112,-10.7502,-102.921
216,113,-11.6454,-103.122
216,114,-12.5405,-103.324
216,115,-13.4355,-103.527
216,116,-14.3303,-103.731
216,117,-15.225,-103.936
216,118,-16.1194,-104.142
216,119,-17.0137,-104.349
216,120,-17.9077,-104.558
216,121,-18.8015,-104.769
216,122,-19.6951,-104.98
216,123,-20.5885,-105.194
216,124,-21.4816,-105.409
216,125,-22.3744,-105.626
216,126,-23.267,-105.845
216,127,-24.1593,-106.067
216,128,-25.0512,-106.29
216,129,-25.9429,-106.516
216,130,-26.8342,-106.744
216,131,-27.7251,-106.975
216,132,-28.6157,-107.208
216,133,-29.506,-107.444
216,134,-30.3958,-107.684
216,135,-31.2853,-107.927
216,136,-32.1743,-108.173
216,137,-33.0629,-108.422
216,138,-33.951,-108.676
216,139,-34.8387,-108.933
216,140,-35.7258,-109.195
216,141,-36.6125,-109.461
216,142,-37.4986,-109.731
216,143,-38.3842,-110.007
216,144,-39.2692,-110.288
216,145,-40.1536,-110.574
216,146,-41.0374,-110.867
216,147,-41.9206,-111.165
216,148,-42.803,-111.47
216,149,-43.6848,-111.782
216,150,-44.5658,-112.102
216,151,-45.4461,-112.429
216,152,-46.3255,-112.764
216,153,-47.2041,-113.109
216,154,-48.0818,-113.463
216,155,-48.9585,-113.826
216,156,-49.8343,-114.201
216,157,-50.709,-114.587
216,158,-51.5826,-114.985
216,159,-52.455,-115.396
216,160,-53.3262,-115.822
216,161,-54.1961,-116.262
216,162,-55.0646,-116.719
216,163,-55.9316,-117.192
216,164,-56.797,-117.685
216,165,-57.6607,-118.198
216,166,-58.5226,-118.732
216,167,-59.3825,-119.291
216,168,-60.2402,-119.875
216,169,-61.0957,-120.487
216,170,-61.9486,-121.129
216,171,-62.7989,-121.804
216,172,-63.6462,-122.516
216,173,-64.4902,-123.267
216,174,-65.3307,-124.062
216,175,-66.1673,-124.905
216,176,-66.9996,-125.802
216,177,-67.8271,-126.757
216,178,-68.6493,-127.777
216,179,-69.4655,-128.87
216,180,-70.275,-130.044
216,181,-71.0771,-131.308
216,182,-71.8707,-132.674
216,183,-72.6546,-134.154
216,184,-73.4276,-135.763
216,185,-74.188,-137.517
216,186,-74.934,-139.436
216,187,-75.6633,-141.541
216,188,-76.3733,-143.857
216,189,-77.0607,-146.412
216,190,-77.7219,-149.235
216,191,-78.3524,-152.36
216,192,-78.9469,-155.819
216,193,-79.4993,-159.644
216,194,-80.0027,-163.863
216,195,-80.4494,-168.491
216,196,-80.831,-173.529
216,197,-81.1391,-178.951
216,198,-81.3659,175.297
216,199,-81.5049,169.3
217,1,81.5049,-11.3706
217,2,81.3659,-17.3669
217,3,81.1391,-23.1194
217,4,80.831,-28.5416
217,5,80.4494,-33.5791
217,6,80.0027,-38.2074
217,7,79.4993,-42.4261
217,8,78.9469,-46.2516
217,9,78.3524,-49.7106
217,10,77.7219,-52.8352
217,11,77.0607,-55.6584
217,12,76.3733,-58.2129
217,13,75.6633,-60.5289
217,14,74.934,-62.6341
217,15,74.188,-64.5529
217,16,73.4276,-66.3073
217,17,72.6546,-67.9162
217,18,71.8707,-69.3964
217,19,71.0771,-70.7624
217,20,70.275,-72.0267
217,21,69.4655,-73.2005
217,22,68.6493,-74.2933
217,23,67.8271,-75.3135
217,24,66.9996,-76.2686
217,25,66.1673,-77.1648
217,26,65.3307,-78.008
217,27,64.4902,-78.8031
217,28,63.6462,-79.5545
217,29,62.7989,-80.2661
217,30,61.9486,-80.9415
217,31,61.0957,-81.5837
217,32,60.2402,-82.1956
217,33,59.3825,-82.7795
217,34,58.5226,-83.3378
217,35,57.6607,-83.8725
217,36,56.797,-84.3853
217,37,55.9316,-84.8778
217,38,55.0646,-85.3517
217,39,54.1961,-85.8082
217,40,53.3262,-86.2485
217,41,52.455,-86.6738
217,42,51.5826,-87.0851
217,43,50.709,-87.4834
217,44,49.8343,-87.8694
217,45,48.9585,-88.2439
217,46,48.0818,-88.6078
217,47,47.2041,-88.9616
217,48,46.3255,-89.306
217,49,45.4461,-89.6416
217,50,44.5658,-89.9688
217,51,43.6848,-90.2882
217,52,42.803,-90.6002
217,53,41.9206,-90.9053
217,54,41.0374,-91.2038
217,55,40.1536,-91.496
217,56,39.2692,-91.7825
217,57,38.3842,-92.0634
217,58,37.4986,-92.339
217,59,36.6125,-92.6097
217,60,35.7258,-92.8758
217,61,34.8387,-93.1374
217,62,33.951,-93.3947
217,63,33.0629,-93.6481
217,64,32.1743,-93.8978
217,65,31.2853,-94.1438
217,66,30.3958,-94.3865
217,67,29.506,-94.6259
217,68,28.6157,-94.8623
217,69,27.7251,-95.0958
217,70,26.8342,-95.3266
217,71,25.9429,-95.5547
217,72,25.0512,-95.7804
217,73,24.1593,-96.0038
217,74,23.267,-96.225
217,75,22.3744,-96.4441
217,76,21.4816,-96.6612
217,77,20.5885,-96.8764
217,78,19.6951,-97.0899
217,79,18.8015,-97.3018
217,80,17.9077,-97.5121
217,81,17.0137,-97.7209
217,82,16.1194,-97.9283
217,83,15.225,-98.1345
217,84,14.3303,-98.3395
217,85,13.4355,-98.5433
217,86,12.5405,-98.7462
217,87,11.6454,-98.948
217,88,10.7502,-99.149
217,89,9.85476,-99.3492
217,90,8.95925,-99.5486
217,91,8.06363,-99.7474
217,92,7.16791,-99.9456
217,93,6.27211,-100.143
217,94,5.37623,-100.34
217,95,4.48029,-100.537
217,96,3.5843,-100.734
217,97,2.68826,-100.93
217,98,1.79219,-101.126
217,99,0.896101,-101.322
217,100,-0,-101.518
217,101,-0.896101,-101.714
217,102,-1.79219,-101.909
217,103,-2.68826,-102.106
217,104,-3.5843,-102.302
217,105,-4.48029,-102.498
217,106,-5.37623,-102.695
217,107,-6.27211,-102.892
217,108,-7.16791,-103.09
217,109,-8.06363,-103.288
217,110,-8.95925,-103.487
217,111,-9.85476,-103.686
217,112,-10.7502,-103.886
217,113,-11.6454,-104.087
217,114,-12.5405,-104.289
217,115,-13.4355,-104.492
217,116,-14.3303,-104.696
217,117,-15.225,-104.901
217,118,-16.1194,-105.107
217,119,-17.0137,-105.315
217,120,-17.9077,-105.523
217,121,-18.8015,-105.734
217,122,-19.6951,-105.946
217,123,-20.5885,-106.159
217,124,-21.4816,-106.374
217,125,-22.3744,-106.591
217,126,-23.267,-106.811
217,127,-24.1593,-107.032
217,128,-25.0512,-107.255
217,129,-25.9429,-107.481
217,130,-26.8342,-107.709
217,131,-27.7251,-107.94
217,132,-28.6157,-108.173
217,133,-29.506,-108.41
217,134,-30.3958,-108.649
217,135,-31.2853,-108.892
217,136,-32.1743,-109.138
217,137,-33.0629,-109.387
217,138,-33.951,-109.641
217,139,-34.8387,-109.898
217,140,-35.7258,-110.16
217,141,-36.6125,-110.426
217,142,-37.4986,-110.696
217,143,-38.3842,-110.972
217,144,-39.2692,-111.253
217,145,-40.1536,-111.539
217,146,-41.0374,-111.832
217,147,-41.9206,-112.13
217,148,-42.803,-112.435
217,149,-43.6848,-112.747
217,150,-44.5658,-113.067
217,151,-45.4461,-113.394
217,152,-46.3255,-113.729
217,153,-47.2041,-114.074
217,154,-48.0818,-114.428
217,155,-48.9585,-114.792
217,156,-49.8343,-115.166
217,157,-50.709,-115.552
217,158,-51.5826,-115.95
217,159,-52.455,-116.362
217,160,-53.3262,-116.787
217,161,-54.1961,-117.227
217,162,-55.0646,-117.684
217,163,-55.9316,-118.158
217,164,-56.797,-118.65
217,165,-57.6607,-119.163
217,166,-58.5226,-119.698
217,167,-59.3825,-120.256
217,168,-60.2402,-120.84
217,169,-61.0957,-121.452
217,170,-61.9486,-122.094
217,171,-62.7989,-122.769
217,172,-63.6462,-123.481
217,173,-64.4902,-124.232
217,174,-65.3307,-125.027
217,175,-66.1673,-125.871
217,176,-66.9996,-126.767
217,177,-67.8271,-127.722
217,178,-68.6493,-128.742
217,179,-69.4655,-129.835
217,180,-70.275,-131.009
217,181,-71.0771,-132.273
217,182,-71.8707,-133.639
217,183,-72.6546,-135.119
217,184,-73.4276,-136.728
217,185,-74.188,-138.483
217,186,-74.934,-140.401
217,187,-75.6633,-142.507
217,188,-76.3733,-144.823
217,189,-77.0607,-147.377
217,190,-77.7219,-150.2
217,191,-78.3524,-153.325
217,192,-78.9469,-156.784
217,193,-79.4993,-160.609
217,194,-80.0027,-164.828
217,195,-80.4494,-169.456
217,196,-80.831,-174.494
217,197,-81.1391,-179.916
217,198,-81.3659,174.331
217,199,-81.5049,168.335
218,1,81.5049,-12.3358
218,2,81.3659,-18.3321
218,3,81.1391,-24.0846
218,4,80.831,-29.5068
218,5,80.4494,-34.5443
218,6,80.0027,-39.1726
218,7,79.4993,-43.3912
218,8,78.9469,-47.2167
218,9,78.3524,-50.6758
218,10,77.7219,-53.8003
218,11,77.0607,-56.6236
218,12,76.3733,-59.1781
218,13,75.6633,-61.4941
218,14,74.934,-63.5992
218,15,74.188,-65.5181
218,16,73.4276,-67.2724
218,17,72.6546,-68.8814
218,18,71.8707,-70.3616
218,19,71.0771,-71.7275
218,20,70.275,-72.9919
218,21,69.4655,-74.1656
218,22,68.6493,-75.2584
218,23,67.8271,-76.2787
218,24,66.9996,-77.2337
218,25,66.1673,-78.13
218,26,65.3307,-78.9731
218,27,64.4902,-79.7682
218,28,63.6462,-80.5196
218,29,62.7989,-81.2312
218,30,61.9486,-81.9066
218,31,61.0957,-82.5489
218,32,60.2402,-83.1607
218,33,59.3825,-83.7447
218,34,58.5226,-84.303
218,35,57.6607,-84.8376
218,36,56.797,-85.3504
218,37,55.9316,-85.843
218,38,55.0646,-86.3169
218,39,54.1961,-86.7733
218,40,53.3262,-87.2137
218,41,52.455,-87.639
218,42,51.5826,-88.0503
218,43,50.709,-88.4485
218,44,49.8343,-88.8345
218,45,48.9585,-89.2091
218,46,48.0818,-89.573
218,47,47.2041,-89.9268
218,48,46.3255,-90.2712
218,49,45.4461,-90.6067
218,50,44.5658,-90.934
218,51,43.6848,-91.2534
218,52,42.803,-91.5654
218,53,41.9206,-91.8704
218,54,41.0374,-92.1689
218,55,40.1536,-92.4612
218,56,39.2692,-92.7476
218,57,38.3842,-93.0285
218,58,37.4986,-93.3042
218,59,36.6125,-93.5749
218,60,35.7258,-93.8409
218,61,34.8387,-94.1025
218,62,33.951,-94.3599
218,63,33.0629,-94.6133
218,64,32.1743,-94.8629
218,65,31.2853,-95.109
218,66,30.3958,-95.3516
218,67,29.506,-95.5911
218,68,28.6157,-95.8274
218,69,27.7251,-96.0609
218,70,26.8342,-96.2917
218,71,25.9429,-96.5199
218,72,25.0512,-96.7456
218,73,24.1593,-96.9689
218,74,23.267,-97.1901
218,75,22.3744,-97.4092
218,76,21.4816,-97.6263
218,77,20.5885,-97.8416
218,78,19.6951,-98.0551
218,79,18.8015,-98.2669
218,80,17.9077,-98.4772
218,81,17.0137,-98.686
218,82,16.1194,-98.8935
218,83,15.225,-99.0997
218,84,14.3303,-99.3046
218,85,13.4355,-99.5085
218,86,12.5405,-99.7113
218,87,11.6454,-99.9132
218,88,10.7502,-100.114
218,89,9.85476,-100.314
218,90,8.95925,-100.514
218,91,8.06363,-100.713
218,92,7.16791,-100.911
218,93,6.27211,-101.108
218,94,5.37623,-101.306
218,95,4.48029,-101.502
218,96,3.5843,-101.699
218,97,2.68826,-101.895
218,98,1.79219,-102.091
218,99,0.896101,-102.287
